date,open,high,low,close,volume
27.07.2018 08:00:00.000 GMT+0100,1.30947,1.31227,1.30937,1.31139,9036.4805
27.07.2018 09:00:00.000 GMT+0100,1.31137,1.31179,1.30879,1.30915,7367.1099
27.07.2018 10:00:00.000 GMT+0100,1.30916,1.30997,1.30822,1.30848,7752.0098
27.07.2018 11:00:00.000 GMT+0100,1.30850,1.31000,1.30835,1.30969,5884.02
27.07.2018 12:00:00.000 GMT+0100,1.30968,1.31038,1.30913,1.30940,5829.3501
27.07.2018 13:00:00.000 GMT+0100,1.30940,1.31068,1.30837,1.31039,11205.29
27.07.2018 14:00:00.000 GMT+0100,1.31039,1.31197,1.30992,1.31158,11243.4502
27.07.2018 15:00:00.000 GMT+0100,1.31159,1.31310,1.31080,1.31276,9627.5498
27.07.2018 16:00:00.000 GMT+0100,1.31278,1.31287,1.31124,1.31170,6607.8999
27.07.2018 17:00:00.000 GMT+0100,1.31172,1.31174,1.31066,1.31126,5243.4502
27.07.2018 18:00:00.000 GMT+0100,1.31125,1.31131,1.31023,1.31130,3643.5701
27.07.2018 19:00:00.000 GMT+0100,1.31130,1.31170,1.31102,1.31124,3632.01
27.07.2018 20:00:00.000 GMT+0100,1.31123,1.31147,1.31085,1.31095,2984.1399
27.07.2018 21:00:00.000 GMT+0100,1.31094,1.31106,1.30950,1.30967,3487.5901
29.07.2018 22:00:00.000 GMT+0100,1.30989,1.31192,1.30988,1.31071,8203.7598
29.07.2018 23:00:00.000 GMT+0100,1.31078,1.31108,1.31045,1.31094,1467.22
30.07.2018 00:00:00.000 GMT+0100,1.31096,1.31115,1.31081,1.31098,1235.72
30.07.2018 01:00:00.000 GMT+0100,1.31098,1.31151,1.31076,1.31102,2721.3101
30.07.2018 02:00:00.000 GMT+0100,1.31101,1.31105,1.31002,1.31060,4072.98
30.07.2018 03:00:00.000 GMT+0100,1.31057,1.31085,1.30971,1.30994,3790.26
30.07.2018 04:00:00.000 GMT+0100,1.30992,1.31045,1.30987,1.31029,2856.46
30.07.2018 05:00:00.000 GMT+0100,1.31029,1.31067,1.31010,1.31046,2138.52
30.07.2018 06:00:00.000 GMT+0100,1.31048,1.31160,1.31015,1.31146,3639.1101
30.07.2018 07:00:00.000 GMT+0100,1.31149,1.31154,1.31060,1.31114,4247.1201
30.07.2018 08:00:00.000 GMT+0100,1.31116,1.31377,1.30970,1.31295,8965.6299
30.07.2018 09:00:00.000 GMT+0100,1.31297,1.31336,1.31165,1.31258,6957.1602
30.07.2018 10:00:00.000 GMT+0100,1.31259,1.31294,1.31186,1.31219,7020.6099
30.07.2018 11:00:00.000 GMT+0100,1.31222,1.31283,1.31065,1.31081,6356.5498
30.07.2018 12:00:00.000 GMT+0100,1.31081,1.31214,1.31074,1.31089,5987.4902
30.07.2018 13:00:00.000 GMT+0100,1.31089,1.31274,1.31070,1.31249,6185.8901
30.07.2018 14:00:00.000 GMT+0100,1.31250,1.31374,1.31207,1.31347,8279.0596
30.07.2018 15:00:00.000 GMT+0100,1.31346,1.31521,1.31300,1.31445,8797.75
30.07.2018 16:00:00.000 GMT+0100,1.31445,1.31485,1.31381,1.31386,6007.75
30.07.2018 17:00:00.000 GMT+0100,1.31386,1.31400,1.31315,1.31382,4127.3599
30.07.2018 18:00:00.000 GMT+0100,1.31380,1.31463,1.31342,1.31409,2938.26
30.07.2018 19:00:00.000 GMT+0100,1.31409,1.31439,1.31338,1.31338,2468.1201
30.07.2018 20:00:00.000 GMT+0100,1.31338,1.31357,1.31283,1.31291,2854.28
30.07.2018 21:00:00.000 GMT+0100,1.31291,1.31330,1.31273,1.31315,2173.73
30.07.2018 22:00:00.000 GMT+0100,1.31314,1.31354,1.31289,1.31308,2022.98
30.07.2018 23:00:00.000 GMT+0100,1.31311,1.31356,1.31311,1.31354,977.63
31.07.2018 00:00:00.000 GMT+0100,1.31352,1.31372,1.31336,1.31355,852.43
31.07.2018 01:00:00.000 GMT+0100,1.31355,1.31384,1.31258,1.31312,2540.21
31.07.2018 02:00:00.000 GMT+0100,1.31312,1.31314,1.31192,1.31240,4191.7598
31.07.2018 03:00:00.000 GMT+0100,1.31236,1.31241,1.31126,1.31221,3320.6899
31.07.2018 04:00:00.000 GMT+0100,1.31220,1.31254,1.31174,1.31243,1857.41
31.07.2018 05:00:00.000 GMT+0100,1.31240,1.31338,1.31137,1.31317,7551.1401
31.07.2018 06:00:00.000 GMT+0100,1.31314,1.31335,1.31262,1.31263,3148.9099
31.07.2018 07:00:00.000 GMT+0100,1.31267,1.31365,1.31238,1.31363,9711.5898
31.07.2018 08:00:00.000 GMT+0100,1.31363,1.31460,1.31312,1.31396,9159.9297
31.07.2018 09:00:00.000 GMT+0100,1.31396,1.31622,1.31371,1.31477,8528.9902
31.07.2018 10:00:00.000 GMT+0100,1.31485,1.31631,1.31408,1.31578,8171.2798
31.07.2018 11:00:00.000 GMT+0100,1.31578,1.31651,1.31533,1.31620,7447.29
31.07.2018 12:00:00.000 GMT+0100,1.31622,1.31726,1.31540,1.31604,6885.27
31.07.2018 13:00:00.000 GMT+0100,1.31604,1.31619,1.31412,1.31418,8025.3198
31.07.2018 14:00:00.000 GMT+0100,1.31415,1.31440,1.31206,1.31284,13903.9102
31.07.2018 15:00:00.000 GMT+0100,1.31289,1.31365,1.30894,1.31161,13472.9199
31.07.2018 16:00:00.000 GMT+0100,1.31166,1.31274,1.31003,1.31242,10857.8496
31.07.2018 17:00:00.000 GMT+0100,1.31240,1.31309,1.31218,1.31266,6555.4199
31.07.2018 18:00:00.000 GMT+0100,1.31265,1.31269,1.31163,1.31234,4538.6299
31.07.2018 19:00:00.000 GMT+0100,1.31235,1.31312,1.31233,1.31258,3269.0601
31.07.2018 20:00:00.000 GMT+0100,1.31257,1.31311,1.31221,1.31250,3504.1599
31.07.2018 21:00:00.000 GMT+0100,1.31250,1.31310,1.31204,1.31220,3490.8501
31.07.2018 22:00:00.000 GMT+0100,1.31208,1.31251,1.31079,1.31176,5226.6602
31.07.2018 23:00:00.000 GMT+0100,1.31176,1.31240,1.31163,1.31163,1978.55
01.08.2018 00:00:00.000 GMT+0100,1.31164,1.31189,1.31127,1.31185,2369.3501
01.08.2018 01:00:00.000 GMT+0100,1.31182,1.31207,1.31143,1.31189,2724.23
01.08.2018 02:00:00.000 GMT+0100,1.31189,1.31196,1.31071,1.31161,3716.1799
01.08.2018 03:00:00.000 GMT+0100,1.31161,1.31186,1.31090,1.31108,3249.1799
01.08.2018 04:00:00.000 GMT+0100,1.31109,1.31129,1.31081,1.31089,3049.48
01.08.2018 05:00:00.000 GMT+0100,1.31089,1.31114,1.31016,1.31040,2557.1201
01.08.2018 06:00:00.000 GMT+0100,1.31041,1.31069,1.30970,1.31006,3016.3201
01.08.2018 07:00:00.000 GMT+0100,1.31006,1.31158,1.30951,1.31134,6941.3501
01.08.2018 08:00:00.000 GMT+0100,1.31132,1.31261,1.31076,1.31115,7787.4702
01.08.2018 09:00:00.000 GMT+0100,1.31115,1.31207,1.31084,1.31123,7606.8701
01.08.2018 10:00:00.000 GMT+0100,1.31124,1.31217,1.31061,1.31216,5252
01.08.2018 11:00:00.000 GMT+0100,1.31217,1.31318,1.31154,1.31286,5735.4502
01.08.2018 12:00:00.000 GMT+0100,1.31286,1.31379,1.31254,1.31302,7857.5801
01.08.2018 13:00:00.000 GMT+0100,1.31301,1.31440,1.31276,1.31396,7851.2598
01.08.2018 14:00:00.000 GMT+0100,1.31396,1.31402,1.31162,1.31167,8483.8496
01.08.2018 15:00:00.000 GMT+0100,1.31169,1.31349,1.31127,1.31217,10618.79
01.08.2018 16:00:00.000 GMT+0100,1.31220,1.31253,1.31145,1.31179,8468.4902
01.08.2018 17:00:00.000 GMT+0100,1.31179,1.31221,1.31086,1.31175,7144.6602
01.08.2018 18:00:00.000 GMT+0100,1.31175,1.31257,1.31041,1.31220,5116.27
01.08.2018 19:00:00.000 GMT+0100,1.31221,1.31388,1.31154,1.31298,8452.6504
01.08.2018 20:00:00.000 GMT+0100,1.31298,1.31312,1.31209,1.31251,3913.46
01.08.2018 21:00:00.000 GMT+0100,1.31253,1.31282,1.31232,1.31259,3175.1799
01.08.2018 22:00:00.000 GMT+0100,1.31258,1.31278,1.31135,1.31240,2113.21
01.08.2018 23:00:00.000 GMT+0100,1.31240,1.31268,1.31226,1.31260,1046.24
02.08.2018 00:00:00.000 GMT+0100,1.31259,1.31282,1.31241,1.31242,936.28
02.08.2018 01:00:00.000 GMT+0100,1.31242,1.31252,1.31199,1.31226,2572.6299
02.08.2018 02:00:00.000 GMT+0100,1.31225,1.31252,1.31202,1.31219,3309.3799
02.08.2018 03:00:00.000 GMT+0100,1.31219,1.31220,1.31060,1.31072,3111.8401
02.08.2018 04:00:00.000 GMT+0100,1.31071,1.31116,1.31033,1.31035,3086.55
02.08.2018 05:00:00.000 GMT+0100,1.31035,1.31055,1.30999,1.31016,2973.23
02.08.2018 06:00:00.000 GMT+0100,1.31016,1.31038,1.30989,1.31016,2875.98
02.08.2018 07:00:00.000 GMT+0100,1.31015,1.31088,1.30827,1.30838,4685.0601
02.08.2018 08:00:00.000 GMT+0100,1.30838,1.30859,1.30674,1.30829,7057.8101
02.08.2018 09:00:00.000 GMT+0100,1.30829,1.30919,1.30761,1.30823,7820.9399
02.08.2018 10:00:00.000 GMT+0100,1.30821,1.30829,1.30685,1.30801,8782.0703
02.08.2018 11:00:00.000 GMT+0100,1.30801,1.30845,1.30707,1.30806,8405.6904
02.08.2018 12:00:00.000 GMT+0100,1.30831,1.31260,1.30276,1.30458,18629.25
02.08.2018 13:00:00.000 GMT+0100,1.30458,1.30512,1.30156,1.30497,13457.0195
02.08.2018 14:00:00.000 GMT+0100,1.30496,1.30643,1.30443,1.30556,9785.0801
02.08.2018 15:00:00.000 GMT+0100,1.30557,1.30592,1.30301,1.30321,10718.7598
02.08.2018 16:00:00.000 GMT+0100,1.30321,1.30384,1.30267,1.30346,7191.4102
02.08.2018 17:00:00.000 GMT+0100,1.30344,1.30438,1.30298,1.30333,5909.8101
02.08.2018 18:00:00.000 GMT+0100,1.30335,1.30347,1.30184,1.30311,4232.3301
02.08.2018 19:00:00.000 GMT+0100,1.30313,1.30318,1.30154,1.30233,4570.7202
02.08.2018 20:00:00.000 GMT+0100,1.30240,1.30249,1.30163,1.30164,4505.6099
02.08.2018 21:00:00.000 GMT+0100,1.30166,1.30200,1.30142,1.30155,3603.0701
02.08.2018 22:00:00.000 GMT+0100,1.30155,1.30191,1.30112,1.30174,2966.1001
02.08.2018 23:00:00.000 GMT+0100,1.30176,1.30191,1.30148,1.30176,1138.21
03.08.2018 00:00:00.000 GMT+0100,1.30177,1.30181,1.30133,1.30158,1451.36
03.08.2018 01:00:00.000 GMT+0100,1.30161,1.30192,1.30112,1.30182,2149.49
03.08.2018 02:00:00.000 GMT+0100,1.30183,1.30183,1.30079,1.30111,3426.3899
03.08.2018 03:00:00.000 GMT+0100,1.30111,1.30136,1.30060,1.30131,2933.46
03.08.2018 04:00:00.000 GMT+0100,1.30131,1.30225,1.30131,1.30199,2875.99
03.08.2018 05:00:00.000 GMT+0100,1.30199,1.30215,1.30167,1.30191,1926.76
03.08.2018 06:00:00.000 GMT+0100,1.30194,1.30273,1.30186,1.30240,1939.08
03.08.2018 07:00:00.000 GMT+0100,1.30246,1.30247,1.30021,1.30049,5770.0498
03.08.2018 08:00:00.000 GMT+0100,1.30051,1.30173,1.29758,1.29771,10460.3301
03.08.2018 09:00:00.000 GMT+0100,1.29761,1.29965,1.29753,1.29939,7114.6099
03.08.2018 10:00:00.000 GMT+0100,1.29940,1.30105,1.29930,1.30071,5031.8501
03.08.2018 11:00:00.000 GMT+0100,1.30071,1.30111,1.29922,1.30020,5423.1499
03.08.2018 12:00:00.000 GMT+0100,1.30019,1.30429,1.30019,1.30223,12856.5996
03.08.2018 13:00:00.000 GMT+0100,1.30221,1.30381,1.30082,1.30160,13790.9297
03.08.2018 14:00:00.000 GMT+0100,1.30161,1.30197,1.29924,1.29972,15275.21
03.08.2018 15:00:00.000 GMT+0100,1.29970,1.30248,1.29970,1.30182,12391.6104
03.08.2018 16:00:00.000 GMT+0100,1.30186,1.30267,1.30118,1.30190,8507.9902
03.08.2018 17:00:00.000 GMT+0100,1.30191,1.30230,1.30141,1.30198,5101.77
03.08.2018 18:00:00.000 GMT+0100,1.30198,1.30212,1.30086,1.30114,4137.2998
03.08.2018 19:00:00.000 GMT+0100,1.30114,1.30123,1.30027,1.30070,3428.05
03.08.2018 20:00:00.000 GMT+0100,1.30069,1.30095,1.29991,1.30030,2931.51
03.08.2018 21:00:00.000 GMT+0100,1.30030,1.30052,1.29938,1.30011,2457.7
05.08.2018 22:00:00.000 GMT+0100,1.29948,1.30074,1.29948,1.30017,860
05.08.2018 23:00:00.000 GMT+0100,1.30011,1.30046,1.29995,1.30004,1266.5699
06.08.2018 00:00:00.000 GMT+0100,1.30003,1.30059,1.29996,1.30014,1489.0601
06.08.2018 01:00:00.000 GMT+0100,1.30017,1.30034,1.29959,1.30005,2201.5
06.08.2018 02:00:00.000 GMT+0100,1.30005,1.30049,1.29983,1.29995,3224.6299
06.08.2018 03:00:00.000 GMT+0100,1.29995,1.30019,1.29922,1.29953,2488.49
06.08.2018 04:00:00.000 GMT+0100,1.29953,1.29986,1.29949,1.29976,1665.54
06.08.2018 05:00:00.000 GMT+0100,1.29976,1.29986,1.29907,1.29920,2211.27
06.08.2018 06:00:00.000 GMT+0100,1.29920,1.29950,1.29874,1.29940,2624.46
06.08.2018 07:00:00.000 GMT+0100,1.29937,1.29986,1.29846,1.29969,5445.0498
06.08.2018 08:00:00.000 GMT+0100,1.29969,1.29993,1.29697,1.29750,7551.6099
06.08.2018 09:00:00.000 GMT+0100,1.29750,1.29752,1.29536,1.29631,6924.8999
06.08.2018 10:00:00.000 GMT+0100,1.29630,1.29690,1.29548,1.29661,6003.9102
06.08.2018 11:00:00.000 GMT+0100,1.29661,1.29663,1.29321,1.29344,8326.8301
06.08.2018 12:00:00.000 GMT+0100,1.29343,1.29411,1.29224,1.29334,6211.5698
06.08.2018 13:00:00.000 GMT+0100,1.29334,1.29366,1.29198,1.29262,6524.1602
06.08.2018 14:00:00.000 GMT+0100,1.29263,1.29426,1.29253,1.29282,6215.8101
06.08.2018 15:00:00.000 GMT+0100,1.29284,1.29502,1.29283,1.29400,5976.1099
06.08.2018 16:00:00.000 GMT+0100,1.29405,1.29521,1.29345,1.29453,6518.46
06.08.2018 17:00:00.000 GMT+0100,1.29451,1.29466,1.29363,1.29425,4022.3601
06.08.2018 18:00:00.000 GMT+0100,1.29428,1.29433,1.29345,1.29392,2857.1201
06.08.2018 19:00:00.000 GMT+0100,1.29392,1.29447,1.29349,1.29437,2429
06.08.2018 20:00:00.000 GMT+0100,1.29437,1.29459,1.29392,1.29418,2730.25
06.08.2018 21:00:00.000 GMT+0100,1.29418,1.29458,1.29407,1.29426,1645.98
06.08.2018 22:00:00.000 GMT+0100,1.29430,1.29463,1.29364,1.29407,2511.23
06.08.2018 23:00:00.000 GMT+0100,1.29408,1.29446,1.29403,1.29429,1576.47
07.08.2018 00:00:00.000 GMT+0100,1.29429,1.29462,1.29423,1.29433,1533.65
07.08.2018 01:00:00.000 GMT+0100,1.29431,1.29475,1.29383,1.29461,3005.6101
07.08.2018 02:00:00.000 GMT+0100,1.29460,1.29483,1.29372,1.29390,3583.27
07.08.2018 03:00:00.000 GMT+0100,1.29390,1.29459,1.29383,1.29434,2291.4399
07.08.2018 04:00:00.000 GMT+0100,1.29434,1.29445,1.29389,1.29405,1866.58
07.08.2018 05:00:00.000 GMT+0100,1.29404,1.29469,1.29396,1.29452,2061.02
07.08.2018 06:00:00.000 GMT+0100,1.29452,1.29485,1.29420,1.29469,2271.03
07.08.2018 07:00:00.000 GMT+0100,1.29468,1.29736,1.29455,1.29704,5468.1299
07.08.2018 08:00:00.000 GMT+0100,1.29704,1.29714,1.29533,1.29586,7699.1001
07.08.2018 09:00:00.000 GMT+0100,1.29586,1.29690,1.29530,1.29668,6438.8999
07.08.2018 10:00:00.000 GMT+0100,1.29669,1.29727,1.29623,1.29664,5785.0801
07.08.2018 11:00:00.000 GMT+0100,1.29666,1.29693,1.29584,1.29642,5742.1802
07.08.2018 12:00:00.000 GMT+0100,1.29642,1.29666,1.29545,1.29641,5972.6401
07.08.2018 13:00:00.000 GMT+0100,1.29643,1.29678,1.29494,1.29633,6619.48
07.08.2018 14:00:00.000 GMT+0100,1.29635,1.29644,1.29402,1.29491,7470.8901
07.08.2018 15:00:00.000 GMT+0100,1.29494,1.29544,1.29382,1.29542,8635.5801
07.08.2018 16:00:00.000 GMT+0100,1.29540,1.29605,1.29489,1.29558,6786.6201
07.08.2018 17:00:00.000 GMT+0100,1.29558,1.29576,1.29455,1.29492,5112.6802
07.08.2018 18:00:00.000 GMT+0100,1.29492,1.29515,1.29343,1.29359,4138.3101
07.08.2018 19:00:00.000 GMT+0100,1.29358,1.29372,1.29237,1.29348,5999.9199
07.08.2018 20:00:00.000 GMT+0100,1.29348,1.29408,1.29320,1.29404,4319.8198
07.08.2018 21:00:00.000 GMT+0100,1.29404,1.29428,1.29377,1.29385,2543.6699
07.08.2018 22:00:00.000 GMT+0100,1.29385,1.29439,1.29347,1.29379,1907.48
07.08.2018 23:00:00.000 GMT+0100,1.29379,1.29443,1.29364,1.29423,1100.59
08.08.2018 00:00:00.000 GMT+0100,1.29422,1.29458,1.29394,1.29452,1765.6801
08.08.2018 01:00:00.000 GMT+0100,1.29452,1.29485,1.29369,1.29375,1962.71
08.08.2018 02:00:00.000 GMT+0100,1.29376,1.29432,1.29335,1.29392,2638.47
08.08.2018 03:00:00.000 GMT+0100,1.29392,1.29416,1.29355,1.29390,1728.76
08.08.2018 04:00:00.000 GMT+0100,1.29390,1.29534,1.29384,1.29504,4256.2598
08.08.2018 05:00:00.000 GMT+0100,1.29501,1.29595,1.29490,1.29555,5227.71
08.08.2018 06:00:00.000 GMT+0100,1.29557,1.29597,1.29511,1.29513,5300.48
08.08.2018 07:00:00.000 GMT+0100,1.29512,1.29512,1.29282,1.29361,5943.3101
08.08.2018 08:00:00.000 GMT+0100,1.29361,1.29469,1.29267,1.29272,9014.7695
08.08.2018 09:00:00.000 GMT+0100,1.29272,1.29303,1.29018,1.29054,8543.5801
08.08.2018 10:00:00.000 GMT+0100,1.29054,1.29112,1.28932,1.29038,7484.3599
08.08.2018 11:00:00.000 GMT+0100,1.29037,1.29090,1.28593,1.28629,9719.21
08.08.2018 12:00:00.000 GMT+0100,1.28628,1.28729,1.28545,1.28578,9178
08.08.2018 13:00:00.000 GMT+0100,1.28576,1.28703,1.28535,1.28627,9823.9199
08.08.2018 14:00:00.000 GMT+0100,1.28626,1.28784,1.28599,1.28740,7732.29
08.08.2018 15:00:00.000 GMT+0100,1.28740,1.28827,1.28664,1.28811,7212.3101
08.08.2018 16:00:00.000 GMT+0100,1.28810,1.28970,1.28779,1.28787,8347.0596
08.08.2018 17:00:00.000 GMT+0100,1.28789,1.28804,1.28727,1.28801,4973.8301
08.08.2018 18:00:00.000 GMT+0100,1.28799,1.28931,1.28781,1.28908,5012.3799
08.08.2018 19:00:00.000 GMT+0100,1.28908,1.28941,1.28866,1.28939,3811.3301
08.08.2018 20:00:00.000 GMT+0100,1.28938,1.28938,1.28836,1.28850,2331.02
08.08.2018 21:00:00.000 GMT+0100,1.28848,1.28873,1.28807,1.28807,2263.47
08.08.2018 22:00:00.000 GMT+0100,1.28807,1.28876,1.28776,1.28864,1519.48
08.08.2018 23:00:00.000 GMT+0100,1.28864,1.28872,1.28828,1.28834,871.39
09.08.2018 00:00:00.000 GMT+0100,1.28834,1.28834,1.28769,1.28771,1299.5699
09.08.2018 01:00:00.000 GMT+0100,1.28772,1.28806,1.28718,1.28728,3478.6599
09.08.2018 02:00:00.000 GMT+0100,1.28729,1.28754,1.28518,1.28650,6132.9302
09.08.2018 03:00:00.000 GMT+0100,1.28650,1.28833,1.28649,1.28817,6322.3398
09.08.2018 04:00:00.000 GMT+0100,1.28817,1.28899,1.28810,1.28820,3815.5601
09.08.2018 05:00:00.000 GMT+0100,1.28821,1.28824,1.28708,1.28713,4530.54
09.08.2018 06:00:00.000 GMT+0100,1.28714,1.28811,1.28684,1.28800,6689.6602
09.08.2018 07:00:00.000 GMT+0100,1.28801,1.28864,1.28671,1.28731,7215.4102
09.08.2018 08:00:00.000 GMT+0100,1.28731,1.28756,1.28417,1.28489,9814.6699
09.08.2018 09:00:00.000 GMT+0100,1.28486,1.28828,1.28479,1.28819,8271.3398
09.08.2018 10:00:00.000 GMT+0100,1.28818,1.28975,1.28693,1.28864,9376.9902
09.08.2018 11:00:00.000 GMT+0100,1.28864,1.29117,1.28854,1.28876,8061.9199
09.08.2018 12:00:00.000 GMT+0100,1.28874,1.28964,1.28832,1.28864,6041.0698
09.08.2018 13:00:00.000 GMT+0100,1.28865,1.29071,1.28839,1.28946,7350.7998
09.08.2018 14:00:00.000 GMT+0100,1.28946,1.28954,1.28704,1.28804,7656.9399
09.08.2018 15:00:00.000 GMT+0100,1.28803,1.28891,1.28654,1.28691,8265.2197
09.08.2018 16:00:00.000 GMT+0100,1.28693,1.28738,1.28600,1.28692,7370.75
09.08.2018 17:00:00.000 GMT+0100,1.28690,1.28695,1.28437,1.28484,6652.6802
09.08.2018 18:00:00.000 GMT+0100,1.28484,1.28556,1.28351,1.28536,4575.77
09.08.2018 19:00:00.000 GMT+0100,1.28536,1.28550,1.28463,1.28464,4108.9702
09.08.2018 20:00:00.000 GMT+0100,1.28464,1.28464,1.28255,1.28274,3958.4399
09.08.2018 21:00:00.000 GMT+0100,1.28273,1.28311,1.28188,1.28230,2894.48
09.08.2018 22:00:00.000 GMT+0100,1.28203,1.28321,1.28203,1.28268,2090.23
09.08.2018 23:00:00.000 GMT+0100,1.28266,1.28291,1.28189,1.28197,2116.6499
10.08.2018 00:00:00.000 GMT+0100,1.28197,1.28291,1.28182,1.28283,1878.55
10.08.2018 01:00:00.000 GMT+0100,1.28283,1.28366,1.28253,1.28352,3506.55
10.08.2018 02:00:00.000 GMT+0100,1.28350,1.28352,1.28278,1.28332,3297.47
10.08.2018 03:00:00.000 GMT+0100,1.28332,1.28362,1.28281,1.28318,3953.46
10.08.2018 04:00:00.000 GMT+0100,1.28318,1.28357,1.28281,1.28314,6164.8301
10.08.2018 05:00:00.000 GMT+0100,1.28314,1.28355,1.28227,1.28232,3642.0801
10.08.2018 06:00:00.000 GMT+0100,1.28231,1.28265,1.27977,1.28108,11136.0898
10.08.2018 07:00:00.000 GMT+0100,1.28105,1.28118,1.27736,1.27916,14755.5498
10.08.2018 08:00:00.000 GMT+0100,1.27918,1.27921,1.27347,1.27606,17271.1699
10.08.2018 09:00:00.000 GMT+0100,1.27606,1.27690,1.27458,1.27563,15374.4502
10.08.2018 10:00:00.000 GMT+0100,1.27564,1.27867,1.27505,1.27834,12979.5303
10.08.2018 11:00:00.000 GMT+0100,1.27834,1.27875,1.27659,1.27694,10955.4404
10.08.2018 12:00:00.000 GMT+0100,1.27694,1.27810,1.27638,1.27785,9464.7598
10.08.2018 13:00:00.000 GMT+0100,1.27785,1.27785,1.27510,1.27592,16790.4199
10.08.2018 14:00:00.000 GMT+0100,1.27592,1.27633,1.27228,1.27419,14763.9297
10.08.2018 15:00:00.000 GMT+0100,1.27422,1.27823,1.27394,1.27751,12610.6396
10.08.2018 16:00:00.000 GMT+0100,1.27750,1.27920,1.27615,1.27669,11284.1904
10.08.2018 17:00:00.000 GMT+0100,1.27671,1.27686,1.27439,1.27489,9034.2402
10.08.2018 18:00:00.000 GMT+0100,1.27488,1.27592,1.27392,1.27529,6899.1201
10.08.2018 19:00:00.000 GMT+0100,1.27530,1.27653,1.27481,1.27618,4981.6499
10.08.2018 20:00:00.000 GMT+0100,1.27618,1.27779,1.27589,1.27658,9662.2305
10.08.2018 21:00:00.000 GMT+0100,1.27657,1.27746,1.27531,1.27663,4010.0801
12.08.2018 22:00:00.000 GMT+0100,1.27421,1.27587,1.27421,1.27560,2973.8101
12.08.2018 23:00:00.000 GMT+0100,1.27563,1.27692,1.27512,1.27665,1996.6899
13.08.2018 00:00:00.000 GMT+0100,1.27665,1.27794,1.27569,1.27595,3205.97
13.08.2018 01:00:00.000 GMT+0100,1.27596,1.27618,1.27474,1.27474,3590.8501
13.08.2018 02:00:00.000 GMT+0100,1.27474,1.27562,1.27428,1.27492,6200.6099
13.08.2018 03:00:00.000 GMT+0100,1.27492,1.27563,1.27441,1.27496,4574.1699
13.08.2018 04:00:00.000 GMT+0100,1.27503,1.27629,1.27501,1.27582,4215.6499
13.08.2018 05:00:00.000 GMT+0100,1.27583,1.27608,1.27500,1.27512,3705.1499
13.08.2018 06:00:00.000 GMT+0100,1.27513,1.27696,1.27501,1.27574,7555.6499
13.08.2018 07:00:00.000 GMT+0100,1.27571,1.27667,1.27431,1.27436,9402.9404
13.08.2018 08:00:00.000 GMT+0100,1.27436,1.27537,1.27338,1.27387,12215.8496
13.08.2018 09:00:00.000 GMT+0100,1.27389,1.27716,1.27299,1.27588,8984
13.08.2018 10:00:00.000 GMT+0100,1.27587,1.27601,1.27420,1.27490,6940.0298
13.08.2018 11:00:00.000 GMT+0100,1.27491,1.27541,1.27448,1.27502,6150.8599
13.08.2018 12:00:00.000 GMT+0100,1.27502,1.27811,1.27443,1.27679,9365.3301
13.08.2018 13:00:00.000 GMT+0100,1.27681,1.27806,1.27565,1.27717,12832.6699
13.08.2018 14:00:00.000 GMT+0100,1.27722,1.27870,1.27639,1.27834,11155.2803
13.08.2018 15:00:00.000 GMT+0100,1.27834,1.27913,1.27745,1.27772,8311.3896
13.08.2018 16:00:00.000 GMT+0100,1.27773,1.27796,1.27525,1.27567,9033.8398
13.08.2018 17:00:00.000 GMT+0100,1.27566,1.27566,1.27432,1.27454,6756.9702
13.08.2018 18:00:00.000 GMT+0100,1.27454,1.27616,1.27418,1.27590,5080.3901
13.08.2018 19:00:00.000 GMT+0100,1.27590,1.27636,1.27524,1.27526,4546.3101
13.08.2018 20:00:00.000 GMT+0100,1.27526,1.27559,1.27476,1.27554,3033.3101
13.08.2018 21:00:00.000 GMT+0100,1.27554,1.27680,1.27538,1.27594,3370.04
13.08.2018 22:00:00.000 GMT+0100,1.27593,1.27723,1.27490,1.27618,3867.1699
13.08.2018 23:00:00.000 GMT+0100,1.27614,1.27662,1.27586,1.27627,1544.08
14.08.2018 00:00:00.000 GMT+0100,1.27627,1.27743,1.27577,1.27588,1785.28
14.08.2018 01:00:00.000 GMT+0100,1.27586,1.27634,1.27543,1.27603,3026.3799
14.08.2018 02:00:00.000 GMT+0100,1.27600,1.27701,1.27583,1.27668,4115.5801
14.08.2018 03:00:00.000 GMT+0100,1.27668,1.27750,1.27635,1.27730,3831.01
14.08.2018 04:00:00.000 GMT+0100,1.27730,1.27749,1.27667,1.27702,7341.2598
14.08.2018 05:00:00.000 GMT+0100,1.27705,1.27722,1.27657,1.27663,5230.75
14.08.2018 06:00:00.000 GMT+0100,1.27663,1.27754,1.27592,1.27703,6330.3799
14.08.2018 07:00:00.000 GMT+0100,1.27703,1.28028,1.27668,1.27963,9618.3398
14.08.2018 08:00:00.000 GMT+0100,1.27963,1.28096,1.27921,1.28093,9258.1104
14.08.2018 09:00:00.000 GMT+0100,1.28093,1.28271,1.27687,1.27697,11508.3398
14.08.2018 10:00:00.000 GMT+0100,1.27695,1.27885,1.27660,1.27809,10423.4199
14.08.2018 11:00:00.000 GMT+0100,1.27809,1.27908,1.27710,1.27722,8048.1602
14.08.2018 12:00:00.000 GMT+0100,1.27721,1.27764,1.27639,1.27697,7712.1001
